89101082,OurGirlDemetria,Demi Lovato,False,203734,1,0,/m/02lnbg,Dance-pop Artist
89145568,MoveOutWest,Move Out West,False,60790,ORG,ORG,/tv/tv_series_episode,TV Episode
8914942,paulandstorm,Paul and Storm,False,41571,ORG,ORG,/m/061fhg,Comedy rock Artist
89159421,miltonchanes,Milton Chanes,False,17245,NULL,1,NULL,NULL
891794228,alka_seltzer666,Frances Bean Cobain,True,237065,1,0,/celebrities/celebrity,Celebrity
8918032,JasonFalls,Jason Falls,False,84673,ORG,ORG,NULL,NULL
891890846,_babycakkes,♥M A R I E♥L O V E♥,False,15181,ORG,ORG,NULL,NULL
892219807,WhitfordBradley,Bradley Whitford,True,21710,5,1,/m/02hrh1q,Actor
89225092,UnivisionSports,Univision Deportes,True,195371,ORG,ORG,/broadcast/tv_channel,TV Channel
89258192,UDOvenezuela,UDO,False,10163,ORG,ORG,/music/artist,Musical Artist
89261093,dukeandthedoc,Duke and the Doctor,False,10102,2,1,/m/03sxn4,English Renaissance Work
892848180,Gardener_John,Johnny,False,11161,NULL,NULL
NULL,NULL,/m/0155w,Blues Artist
89288695,WWEmagazine,WWE Magazine,False,339208,ORG,ORG,/book/magazine,Magazine
89303321,OscarDLeon,Oscar D' Leon,True,1912686,5,1,/m/09l65,Singer
89308231,MelbourneRebels,RaboDirect Rebels,True,16446,1,1,/sports/professional_sports_team,Professional Sports Team
893461160,EmergencyWeed,Emergency Weed,False,11227,5,1,NULL,NULL
893467212,olddirtytshirt,bad luck,True,50451,ORG,ORG,/media_common/quotation_subject,Quotation Subject
89349394,MattWebbMT,Matt Webb,True,64449,1,1,/m/02hrh1q,Actor
89354137,TheSwiftAgency,The Swift Agency,False,15872,2,0,NULL,NULL
89354326,Electric_Empire,Electric Empire,False,37412,NULL,2,/music/recording,Musical Recording
893630461,mccannbixch,Jason McCann,False,15155,4,1,/fictional_universe/fictional_character,Fictional Character
89366493,TheOfficialA7X,AVENGED SEVENFOLD,True,1174599,1,1,/m/03lty,Heavy metal Artist
893820806,Iovatotbh,,False,11530,NULL,NULL,NULL,NULL
8939992,Marriland,Marriland,False,41650,ORG,ORG,NULL,NULL
89447929,J_Klinsmann,Jürgen Klinsmann,True,178465,4,1,NULL,NULL
89478035,TomTheWanted,Thomas Parker,True,1096108,NULL,NULL
NULL,NULL,/book/author,Author
89504007,MARACAYACTIVA,MARACAY ACTIVA,False,119436,5,1,NULL,NULL
89506339,Jeantremblay176,Jean Tremblay,False,45487,5,1,/m/05zppz,Man
89517005,MSCloud,Microsoft Cloud,True,291655,ORG,ORG,/m/019z7b,Consumer electronics Business
89523939,MattLanter,Matt Lanter,True,440676,3,1,/m/02hrh1q,Actor
89534187,mmasarah,Sarah Kaufman,True,36860,NULL,NULL
NULL,NULL,/martial_arts/martial_artist,Martial Artist
895491674,SweeetLuke,Luke,False,142017,ORG,ORG,/religion/religious_text,Religious Text
89556802,JRsBBQ,Jim Ross,True,1095645,5,1,/m/014ktf,Announcer
89577138,nashlabogaert,Nashla Bogaert,False,430757,NULL,NULL
NULL,NULL,/m/02l7c8,Romantic comedy Film
