ID,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,Label
357813572,0.0026737968,0.0053475937,0.0,female
22177502,0.0116731515,0.09727626,0.0,male
47992126,0.0,0.012285012,0.0024570024,male
30972374,0.0,0.014184397,0.0,female
249449454,0.0,0.021097047,0.0,male
302662448,0.019933555,0.019933555,0.003322259,male
61270735,0.0,0.02383532,0.0,female
61634536,0.018930959,0.08685969,0.008908686,female
382156129,0.009708738,0.16181229,0.009708738,male
25940641,0.022222223,0.04888889,0.0,female
241229843,0.025510205,0.025510205,0.0,male
368368493,0.010610079,0.010610079,0.0,female
93350436,0.006451613,0.021505376,0.0,male
91925221,0.015065913,0.082862526,0.0018832391,male
22994551,0.0,0.026737968,0.0,male
70724896,0.013084112,0.07663552,0.0056074765,male
286876100,0.011494253,0.0,0.0,female
12618492,0.007506255,0.03085905,0.0033361134,male
322987477,0.0,0.03,0.0,male
135069683,0.0017421603,0.0017421603,0.0,female
