ID,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,Label
66154344,0.048951518,0.0,0.026092844,0.054988343,0.015441338,0.10139446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,male
255799705,0.12185453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4420778,0.0,male
327078534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03280437,0.0,0.0,0.0,0.0,male
321647306,0.0,0.0,0.0,0.018122401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03829109,0.0,male
381572221,0.052070957,0.0,0.0,0.07483406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,male
139272125,0.033907592,0.0,0.0,0.10353097,0.023017613,0.063110545,0.0,0.0,0.0,0.0,0.0,0.071053535,0.014316436,male
218526813,0.08823933,0.003273479,0.009071617,0.06907716,0.008068347,0.27075246,0.0032805207,0.0,0.0017750115,0.0,0.0,0.010805878,0.014022936,male
195369385,0.1575005,0.0,0.02697992,0.19360054,0.0,0.43923438,0.0,0.0,0.0,0.0,0.023035238,0.054383107,0.0,female
219049295,0.008401337,0.0,0.0,0.01403991,0.0,0.01789768,0.012137121,0.0,0.0,0.0,0.0,0.0117542725,0.0,male
257106582,0.4006607,0.0,0.089972936,0.22780688,0.031993505,0.83787954,0.0,0.0,0.0,0.0,0.05849148,0.10047836,0.11336657,female
162988060,0.08311154,0.0,0.0095198685,0.04165039,0.016693648,0.12695032,0.01754942,0.0,0.0,0.0,0.009396945,0.063393146,0.0,female
90233061,0.24072324,0.0,0.11894582,0.112403974,0.0,0.42152643,0.0,0.0,0.0,0.0,0.030687552,0.19994812,0.0,female
336950490,0.0,0.0,0.0,0.0,0.0,0.027776893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,male
347613520,0.06788333,0.0,0.06414454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06291846,0.0,0.0,male
259533576,0.18802285,0.0,0.0,0.032783296,0.034069818,0.28961346,0.03893204,0.0,0.010356386,0.0,0.0,0.013789217,0.0,female
307701289,0.06308472,0.0,0.0,0.06874678,0.007239135,0.13023905,0.0,0.020230532,0.0,0.0,0.0,0.023245314,0.0,male
404439154,0.13277471,0.0,0.011468675,0.122825064,0.0,0.06165056,0.015847003,0.0,0.012076974,0.007820364,0.013782985,0.40191403,0.037089083,male
134120927,0.033122253,0.0,0.040544897,0.10804871,0.0,0.1335618,0.0,0.0,0.0,0.0,0.0,0.0,0.07846575,female
222824120,0.014401621,0.0,0.0,0.049483705,0.034226798,0.13388373,0.0,0.0,0.0,0.0,0.0,0.0,0.017130913,female
96956807,0.2622959,0.0,0.08338401,0.09367238,0.04149138,0.08747421,0.010729036,0.0,0.0822001,0.0,0.0,0.009334285,0.06431324,male
278855391,0.2862306,0.0,0.0,0.28971162,0.0,0.62595546,0.010426241,0.0,0.0,0.0,0.035147745,0.03324343,0.0,female
42510888,0.0,0.0,0.0,0.017922895,0.007471977,0.019938253,0.0,0.0072402144,0.0,0.0,0.0,0.04622766,0.0,male
33135194,0.0,0.0,0.0,0.0,0.028492859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,female
326509990,0.0,0.0,0.0,0.0,0.0,0.05003345,0.0,0.0,0.06984156,0.0,0.0,0.0,0.0,male
304796892,0.0957838,0.0,0.010380499,0.060232088,0.0,0.30389285,0.024943946,0.0,0.0,0.0,0.0,0.029580224,0.027874207,male
25963856,0.012825014,0.001835163,0.0041773794,0.016252708,0.0,0.028192647,0.0,0.0,0.004117352,0.0,0.0,0.0,0.0,female
20999981,0.0,0.0,0.0,0.0,0.0,0.7700221,0.0,0.0,0.0,0.0,0.0,0.0,0.108395904,female
156393615,0.02991752,0.0,0.0,0.0,0.013120418,0.054721847,0.0,0.0,0.0,0.0,0.0,0.0,0.06350176,male
270479707,0.22835734,0.0,0.0,0.28836793,0.0,0.5199729,0.027825624,0.0,0.025981061,0.0,0.0,0.026981197,0.0,female
160659354,0.7475125,0.0,0.0,0.2428614,0.0,0.70986867,0.0,0.0,0.0,0.0,0.045548063,0.0,0.01426976,female
357813572,0.0,0.0,0.0,0.030633233,0.0,0.024757035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,female
22177502,0.1432949,0.0,0.0,0.13496432,0.0,0.107879214,0.0,0.0,0.07979169,0.0,0.0,0.24766652,0.0,male
47992126,0.0,0.0,0.0,0.03310509,0.0,0.011666004,0.0,0.0,0.018961146,0.0,0.0,0.043160662,0.0,male
30972374,0.0,0.0,0.029642731,0.0,0.0,0.037054088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,female
249449454,0.0,0.0,0.0,0.013517671,0.0,0.12226181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,male
302662448,0.069494925,0.0,0.0,0.0,0.0,0.2744263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,male
61270735,0.0,0.0,0.0,0.030357646,0.006617244,0.11269462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,female
61634536,0.27444893,0.0,0.028939614,0.15795955,0.02077431,0.08379092,0.038546517,0.009512987,0.022094956,0.0075019645,0.0059223454,0.024257582,0.057560906,female
382156129,0.14767689,0.0,0.08969321,0.3108294,0.008972779,0.28656676,0.06708176,0.0,0.0,0.0,0.0,0.2587926,0.018199936,male
25940641,0.090025336,0.0,0.046307467,0.033343296,0.0,0.08181733,0.0,0.029708799,0.0,0.0,0.0,0.0,0.09802707,female
241229843,0.120638564,0.0,0.047637675,0.056451745,0.0,0.13480532,0.025832232,0.0,0.0,0.0,0.0,0.01990691,0.0,male
368368493,0.04319263,0.0,0.018007386,0.024544638,0.0,0.022467112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,female
93350436,0.029310202,0.0,0.0,0.017344737,0.00865667,0.11469302,0.0,0.0,0.0,0.0,0.0,0.017036188,0.0,male
91925221,0.13269565,0.0,0.010208164,0.18776493,0.0,0.09613061,0.032170698,0.0,0.0,0.0,0.0,0.24382588,0.0,male
22994551,0.0,0.0,0.0,0.0,0.0,0.036958225,0.0,0.0,0.0,0.0,0.0,0.08653674,0.0,male
70724896,0.07044956,0.0,0.009948765,0.07042792,0.0,0.28269452,0.018927542,0.0,0.019176079,0.010125749,0.031045265,0.12443825,0.02108178,male
286876100,0.0,0.0,0.0,0.0,0.0,0.1064268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,female
12618492,0.039438117,0.0,0.0142132975,0.040127013,0.0038953496,0.08304832,0.004871261,0.00971438,0.0061170384,0.0047036367,0.0,0.011990352,0.02465786,male
322987477,0.0,0.0,0.0,0.1381083,0.0,0.0,0.0,0.07748294,0.0,0.0,0.0,0.0,0.0,male
135069683,0.0,0.0,0.0,0.0,0.0,0.0072180047,0.0,0.0,0.0,0.0,0.0,0.008005436,0.0,female
