File,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,Label
94761111,948,1171,459,286,223,25,256,141,128,94,169,443,580,98,320,64,142,357,107,193,92,72,81,35,14,0,0,85,20,13,54,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,78,176,117,35,18,17,4,5,3,6,6,1,0,male
30597694,1810,448,209,91,47,17,70,53,15,42,85,119,180,33,108,7,48,107,33,45,31,26,10,2,3,0,0,29,11,3,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,15,46,166,8,4,10,15,8,3,2,5,2,0,female
163614757,742,486,251,117,63,32,117,61,33,43,70,151,253,28,118,24,70,118,52,79,58,36,30,17,3,0,0,41,18,8,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,20,55,63,5,9,12,0,7,7,1,3,0,0,male
255799705,961,587,378,162,110,25,170,121,42,45,92,227,238,70,158,39,90,151,35,59,59,64,50,17,8,0,0,83,30,13,32,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,39,80,67,5,11,10,6,9,5,4,7,3,0,male
61634536,1235,753,324,137,73,18,152,74,55,78,89,242,360,88,181,48,115,196,73,64,68,48,34,10,7,0,0,39,20,6,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,25,79,67,18,20,25,2,10,7,4,10,8,0,female
34768779,1523,1831,940,428,191,29,248,165,73,203,176,674,854,266,391,159,269,365,216,160,139,101,58,20,16,0,0,45,21,7,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,55,148,129,7,26,33,13,6,6,1,27,5,0,female
320884945,801,810,434,197,103,32,147,96,51,99,98,276,366,76,206,31,81,217,77,114,60,55,32,18,12,0,0,65,16,16,23,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,36,106,93,3,10,19,11,4,5,3,7,1,0,male
196757095,1783,320,112,74,49,10,69,23,32,11,102,101,141,39,115,5,22,31,17,50,13,34,3,5,0,0,0,29,4,5,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,7,30,23,25,15,5,8,9,8,4,4,8,0,female
20214831,1112,1002,406,184,100,15,161,106,62,93,149,333,468,103,226,79,128,238,93,107,97,71,26,16,16,0,0,49,20,11,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,37,119,126,18,31,33,5,6,6,6,6,2,0,male
251395294,793,751,392,181,93,24,202,116,45,54,76,261,311,48,210,42,115,197,85,69,88,32,15,12,4,0,0,36,8,5,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,19,69,78,13,22,7,5,7,7,0,8,1,0,female
53334382,1192,914,286,119,76,14,124,74,65,79,157,258,375,80,193,36,104,272,88,94,87,54,31,16,3,0,0,42,17,14,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,34,108,122,25,23,28,5,15,7,4,0,0,0,male
333194654,1388,674,310,146,89,14,128,83,23,72,89,188,285,39,162,32,92,160,79,70,63,36,15,5,8,0,0,37,12,6,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,18,70,97,14,33,22,6,7,2,3,9,2,0,female
66154344,1957,746,378,168,74,20,153,79,48,65,109,223,333,57,168,41,113,180,85,82,87,41,32,11,11,0,0,52,23,9,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,31,81,106,37,21,12,1,10,7,5,3,1,0,male
271739194,1388,1031,474,238,159,18,174,112,44,103,130,360,493,68,262,82,128,250,99,116,82,45,29,5,6,0,0,41,20,8,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,50,118,104,30,46,31,6,8,5,1,10,5,0,male
253766808,1103,842,486,228,150,29,180,108,67,83,102,261,394,76,184,45,119,209,80,109,101,50,45,12,12,0,0,68,28,11,32,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,31,79,102,18,22,15,8,10,15,1,8,3,0,female
302662448,807,878,461,234,134,17,174,98,30,68,73,324,408,66,239,51,129,207,74,100,66,36,15,6,10,0,0,46,15,12,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,41,75,72,22,21,15,9,2,5,4,10,4,0,male
80862068,1362,852,369,166,79,27,151,104,41,58,124,244,363,71,168,42,110,248,80,94,82,46,21,8,7,0,0,37,8,6,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,32,97,105,22,27,26,8,8,18,0,14,2,0,male
351067358,968,1015,428,205,147,25,175,117,51,109,115,341,463,94,237,49,123,253,102,114,95,53,12,10,14,0,0,29,6,6,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,32,102,97,12,26,22,14,6,5,4,10,1,0,female
189895266,890,882,420,203,128,23,123,86,43,84,118,283,409,84,217,35,112,198,77,104,78,69,33,14,8,0,0,47,22,9,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,34,89,93,15,20,18,8,16,7,7,4,2,0,female
363979395,1416,963,405,209,145,19,158,92,48,80,124,332,452,68,268,70,141,231,122,94,87,42,25,5,8,0,0,68,18,21,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,36,105,100,23,33,22,3,6,4,4,7,4,0,female
79753992,1515,912,400,172,89,24,181,108,38,72,144,295,395,69,240,44,104,243,89,89,78,46,17,9,7,0,0,56,10,6,31,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,33,107,98,25,33,19,9,10,8,2,6,2,0,female
322956056,1023,733,332,168,104,13,161,108,22,51,84,272,306,80,185,33,82,200,62,66,56,49,18,15,6,0,0,29,8,8,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,38,88,79,46,26,20,5,15,7,1,4,4,0,female
75281385,983,1238,595,305,194,29,229,151,63,103,138,425,629,107,332,73,149,314,151,167,114,73,26,20,11,0,0,54,18,9,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,58,113,116,20,31,37,7,6,10,2,16,2,0,female
301117918,913,950,500,273,184,15,196,91,77,87,108,305,409,63,222,66,138,220,80,110,97,53,40,11,17,0,0,74,25,19,28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,28,71,96,4,14,13,5,4,13,3,9,1,0,female
70724896,895,536,267,123,74,16,106,48,36,46,96,185,250,49,130,33,60,126,46,62,42,28,25,13,5,0,0,45,10,10,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,19,63,43,11,10,22,3,6,7,7,6,0,0,male
160059197,1199,696,404,201,102,32,226,142,62,48,116,240,279,64,192,24,100,162,65,72,52,32,30,10,2,0,0,62,21,5,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,20,73,67,11,23,14,6,4,7,5,9,1,0,male
59524706,956,730,319,163,93,17,129,77,44,44,96,273,323,74,199,30,91,197,59,50,77,60,42,7,7,0,0,34,7,11,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,32,80,91,16,16,20,9,6,14,7,10,1,0,male
146868029,1392,773,366,180,94,7,175,87,26,59,135,191,250,62,148,25,93,220,54,46,63,23,9,9,3,0,0,26,8,10,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,17,115,64,21,38,19,0,28,7,9,5,5,0,male
128091149,904,621,312,166,105,18,141,81,41,57,71,205,285,55,150,28,63,147,63,94,44,43,42,18,3,0,0,58,37,4,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,26,75,77,9,12,7,5,0,5,2,9,2,0,female
275725843,1033,936,527,260,142,22,220,122,45,82,92,339,436,86,278,67,116,228,87,101,86,57,20,14,15,0,0,65,17,10,25,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,34,91,115,16,29,10,4,2,10,2,9,2,0,female
945721,1282,1310,538,273,172,15,200,104,56,123,192,391,552,106,303,61,177,310,129,130,112,67,40,14,12,0,0,40,11,10,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,52,155,136,28,29,25,11,28,6,1,10,6,0,male
327994124,1143,664,317,149,76,16,111,71,28,68,101,219,284,64,165,39,99,159,57,64,53,42,17,15,9,0,0,34,8,14,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,32,86,92,15,20,22,2,3,6,6,6,0,0,male
304796892,1465,897,474,219,114,32,186,109,51,64,118,271,422,68,225,44,132,214,86,98,90,61,27,12,14,0,0,48,15,11,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,28,102,95,23,28,23,6,2,7,4,14,1,0,male
343104919,1082,834,373,189,114,14,137,90,46,65,111,244,368,53,191,45,92,227,78,81,68,55,32,13,8,0,0,45,24,5,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,36,99,92,27,20,23,10,12,10,2,10,3,0,female
255293339,625,769,321,166,122,6,129,77,40,75,98,267,369,85,192,49,110,203,70,62,77,48,36,9,15,0,0,51,23,14,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,20,79,87,13,23,12,3,9,8,5,8,2,0,male
286876100,1167,813,392,196,108,12,196,97,77,60,106,330,398,59,224,60,113,195,81,102,81,42,24,10,10,0,0,44,11,4,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,25,107,58,24,23,15,4,8,8,7,9,3,0,female
233808043,1541,1220,658,313,158,30,297,166,42,115,116,403,548,88,323,80,144,293,126,119,99,51,22,10,10,0,0,62,32,6,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,35,124,124,20,61,29,10,14,8,2,14,0,0,female
350854412,1759,945,347,129,53,41,152,102,38,68,140,250,412,79,183,53,115,312,93,104,83,64,22,17,11,0,0,33,3,18,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,34,139,117,31,30,42,17,19,12,5,5,2,0,male
386731248,1476,824,458,209,121,37,182,110,64,93,112,284,385,59,240,56,105,194,84,81,81,46,31,10,8,0,0,55,25,14,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,30,83,82,25,20,18,4,5,4,5,4,0,0,female
353824529,1176,877,591,257,109,47,248,163,65,86,101,299,381,57,237,57,128,181,75,91,73,75,73,11,12,0,0,88,30,9,57,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,21,88,90,6,21,13,3,6,14,1,13,6,0,female
69569991,1142,1007,525,284,168,24,192,112,31,65,105,329,440,87,233,54,120,248,96,96,62,52,30,3,5,0,0,50,13,13,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,37,85,114,5,12,39,16,7,10,1,13,1,0,female
198189594,843,918,358,178,127,11,112,69,33,82,140,263,379,63,215,38,109,238,91,84,82,56,23,10,10,0,0,48,21,14,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,25,102,106,19,20,24,7,3,13,3,4,2,0,female
57552116,998,1266,572,265,167,31,171,105,48,136,134,384,602,131,271,68,192,295,147,139,127,55,16,14,11,0,0,44,9,14,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,41,135,127,20,22,32,9,18,4,4,12,0,0,male
285607620,1968,347,153,90,56,4,79,37,15,8,74,107,153,49,103,11,25,49,34,63,15,39,5,3,7,0,0,39,6,7,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,5,31,26,18,12,5,4,9,10,3,8,6,0,female
96423170,823,685,310,153,97,11,140,66,57,57,109,229,307,46,178,37,108,163,79,78,60,51,29,19,14,0,0,56,12,13,13,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,35,103,83,11,14,23,8,2,5,1,3,1,0,female
23553730,957,916,349,158,101,14,194,121,55,92,117,340,429,108,246,37,123,254,93,100,101,46,21,8,9,0,0,30,8,10,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,38,103,94,20,21,28,9,22,5,3,10,3,0,female
195369385,789,563,225,131,96,13,120,54,63,40,108,187,238,31,147,46,74,155,60,59,50,35,45,6,15,0,0,83,23,9,42,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,19,80,74,12,11,14,3,3,3,3,7,1,0,female
96956807,1384,972,403,187,94,32,157,90,43,73,146,285,433,77,213,39,106,286,74,98,75,86,27,30,12,0,0,48,19,17,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,33,127,96,52,33,32,8,12,9,5,17,4,0,male
183115415,1556,994,400,180,65,37,155,111,16,86,149,259,398,65,220,30,115,296,93,108,79,54,20,8,19,0,0,33,11,7,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,44,130,114,11,34,39,10,9,7,2,8,1,0,female
382156129,941,787,310,123,62,22,138,94,19,78,126,258,355,62,192,42,103,225,59,91,57,39,17,8,8,0,0,17,7,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,35,101,97,26,28,23,2,4,9,2,4,4,0,male
321447612,1212,956,466,196,99,29,169,83,53,110,129,311,452,99,234,40,120,242,92,98,93,51,24,16,6,0,0,40,8,15,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,27,97,124,15,16,25,1,8,6,6,4,1,0,male
279781693,1329,912,519,239,130,28,178,126,52,88,111,285,412,88,207,37,119,210,91,115,81,50,33,7,13,0,0,56,21,7,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,36,112,81,12,18,13,5,6,15,1,16,4,0,female
302258234,1068,867,405,181,109,22,117,84,23,80,101,261,394,68,206,41,112,229,85,88,69,49,12,11,9,0,0,37,14,9,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,43,105,80,26,11,24,9,5,19,2,6,3,0,female
257106582,1447,315,170,88,52,9,105,42,31,24,73,92,133,34,93,15,26,46,18,54,19,38,6,4,6,0,0,46,6,8,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,5,30,21,20,8,12,4,8,10,3,8,13,0,female
296433109,838,812,336,142,63,24,114,70,37,73,129,262,390,67,205,46,110,206,67,93,82,28,10,6,3,0,0,37,15,9,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,25,88,82,14,25,20,4,13,5,2,5,1,0,male
114044206,2124,872,462,213,78,37,201,128,35,67,115,203,302,61,157,22,96,213,85,105,62,97,36,16,10,0,0,61,30,7,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,34,96,89,8,9,18,22,5,5,3,18,2,0,male
271157909,889,763,355,188,121,15,123,69,29,59,84,252,375,49,211,55,116,200,80,100,82,30,25,2,7,0,0,36,8,6,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,36,113,97,16,13,16,8,6,1,2,8,0,0,female
294864398,641,594,341,151,87,25,126,90,35,67,73,195,255,55,148,18,64,175,41,89,35,53,43,22,6,0,0,49,22,8,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,82,101,66,16,13,43,1,3,4,0,16,1,0,male
234586270,1430,236,106,46,32,5,55,32,17,14,68,76,99,26,74,3,23,32,32,27,10,20,7,11,0,0,0,29,14,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,10,41,25,6,21,5,7,7,4,12,22,0,female
218526813,959,986,484,258,179,37,154,85,64,85,133,355,453,130,244,34,131,229,120,114,99,54,29,18,9,0,0,50,7,16,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,80,93,81,13,10,27,5,7,12,3,8,2,0,male
40604299,1258,929,363,168,88,24,143,96,47,77,151,289,421,81,223,48,111,234,98,108,75,56,36,2,15,0,0,45,21,7,19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,34,109,101,9,32,34,5,15,10,2,11,4,0,male
246415736,1512,1123,368,166,89,27,190,120,63,100,137,335,528,82,238,55,163,314,128,134,131,95,30,29,31,0,0,41,18,6,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,25,154,102,17,50,23,8,2,6,3,10,5,0,male
243319382,922,789,349,191,131,21,153,113,35,51,88,262,380,74,187,59,98,242,83,114,76,59,30,29,7,0,0,59,24,12,23,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,35,107,79,13,49,23,1,4,9,0,6,1,0,female
349944244,998,1000,556,269,148,18,240,79,90,85,138,342,473,78,266,48,134,218,116,125,84,56,45,14,10,0,0,54,10,13,26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,31,81,102,18,19,17,6,7,2,3,8,3,0,female
264628404,1254,642,352,168,79,14,131,96,56,54,98,200,265,44,152,24,74,147,59,80,63,43,27,13,13,0,0,41,21,8,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,23,84,73,7,40,15,4,6,6,4,10,1,0,male
69151701,1136,973,493,225,146,21,202,127,75,122,115,303,458,81,229,64,151,234,115,109,76,82,41,24,18,0,0,68,40,13,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,32,115,116,52,27,9,7,10,7,3,13,2,0,male
